,Order,PID,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_nan,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSa,LotConfig_FRThree,LotConfig_FRTwo,LotConfig_Inside,BldgType_Duplex,BldgType_OneFam,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_OnePointFiveUnf,HouseStyle_OneStory,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_TwoPointFiveFin,HouseStyle_TwoPointFiveUnf,HouseStyle_TwoStory,RoofStyle_Gable,RoofStyle_Gambr,RoofStyle_Hip,RoofStyle_Mansa,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_TarGrv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorFirst_AsphShn,ExteriorFirst_BrkComm,ExteriorFirst_BrkFace,ExteriorFirst_CemntBd,ExteriorFirst_HdBoard,ExteriorFirst_ImStucc,ExteriorFirst_MetalSd,ExteriorFirst_Plywood,ExteriorFirst_PreCast,ExteriorFirst_Stucco,ExteriorFirst_VinylSd,ExteriorFirst_WdSdng,ExteriorFirst_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y
1781,991,526353050,12925,3,6,7,1970,1970,4,4,3,865,1205,2117,0,0,2117,0,0,2,1,4,1,3,7,2,2,550,0,42,2008,237500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1782,2094,906203140,13125,3,7,5,1991,1991,6,4,3,48,1104,912,1215,0,2127,1,0,2,1,4,1,4,8,1,3,833,72,192,2007,238000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1783,2212,909275110,7230,4,7,7,1927,1992,4,4,2,0,851,867,851,0,1718,0,0,2,1,4,1,4,8,1,2,264,291,0,2007,238000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1784,523,528458180,7500,4,8,5,2006,2007,5,4,2,24,1372,1448,0,0,1448,0,0,2,0,2,1,4,6,1,2,692,0,140,2009,238500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1785,826,906380100,11923,3,9,5,2007,2007,6,4,2,0,1800,1800,0,0,1800,0,0,2,0,2,1,5,7,0,2,702,288,136,2009,239000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1786,1850,533241030,7399,3,7,5,1997,1998,5,4,2,649,975,975,975,0,1950,0,0,2,1,3,1,4,7,1,2,576,0,10,2007,239000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1787,2328,527190050,5306,3,7,7,1987,1987,5,5,2,495,1064,1064,703,0,1767,1,0,2,0,2,1,4,5,1,2,504,441,35,2006,239000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1788,2865,909281010,16560,3,6,8,1932,1950,5,4,2,503,952,1170,1175,0,2345,0,0,2,1,4,1,3,9,1,2,360,0,0,2006,239000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1789,353,527146010,8013,3,8,5,1995,1996,5,4,2,741,1587,1734,0,0,1734,1,0,2,0,2,1,4,6,0,2,528,52,50,2009,239500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1790,806,906223210,9828,3,8,5,1995,1995,5,4,2,584,1128,1142,878,0,2020,0,0,2,1,3,1,4,8,1,2,466,0,155,2009,239500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1791,805,906223080,10560,4,7,5,1993,1994,5,5,2,474,1079,1079,800,0,1879,1,0,2,1,3,1,4,8,1,2,473,400,100,2009,239900,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1792,823,906378110,9178,4,8,5,2008,2008,5,4,4,0,1468,1468,0,0,1468,0,0,2,0,3,1,4,6,1,3,904,192,142,2009,239900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1793,2320,527108040,10463,3,8,5,2005,2005,5,4,2,0,893,901,900,0,1801,0,0,2,1,3,1,4,8,1,3,800,0,116,2006,239900,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1794,186,902329030,9000,4,8,9,1890,2002,3,3,2,0,346,1157,1111,0,2268,0,0,3,0,3,1,4,7,0,2,624,0,108,2010,240000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1795,267,907280040,9375,4,7,5,1997,1997,5,4,2,0,1040,1044,1054,0,2098,0,0,2,1,4,1,4,9,1,2,621,331,38,2010,240000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1796,352,527132090,7380,3,8,5,1998,1998,5,4,4,341,1418,1478,0,0,1478,1,0,2,0,2,1,3,5,0,2,495,168,43,2009,240000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1797,949,914465055,12118,3,7,5,2004,2005,6,4,3,0,1710,1710,0,0,1710,0,0,2,0,3,1,4,7,1,2,550,100,48,2009,240000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1798,1192,534177180,10800,4,6,7,1974,1997,4,4,2,956,1522,1548,1066,0,2614,0,0,2,1,4,1,3,9,1,2,624,38,243,2008,240000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1799,1465,907262060,10905,2,7,5,2003,2003,5,4,2,0,1129,1129,1198,0,2327,0,0,2,1,4,1,4,9,1,2,596,0,57,2008,240000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1800,2156,907285040,10000,4,8,5,1995,1996,5,4,2,1079,1220,1220,870,0,2090,1,0,2,1,3,1,4,8,1,2,556,0,65,2007,240000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1801,384,527364030,7000,4,7,5,2003,2003,5,4,3,622,926,1016,868,0,1884,1,0,2,1,3,1,5,7,1,2,581,0,35,2009,240900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1802,527,528480130,8125,4,7,5,2006,2007,5,4,2,812,1092,1112,438,0,1550,1,0,2,0,2,1,4,7,0,2,438,0,168,2009,241000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1803,1402,905401045,39104,3,7,7,1954,2005,5,4,5,226,1385,1363,0,0,1363,1,0,1,0,2,1,3,5,2,2,439,81,0,2008,241500,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1804,1572,916226030,4084,3,7,6,1986,1986,5,4,4,893,1277,1501,0,0,1501,1,0,2,0,2,1,4,6,1,2,512,240,0,2008,241500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1805,2348,527354040,10400,4,7,5,1988,1988,5,4,4,929,1845,1872,0,0,1872,0,1,2,0,3,1,3,6,1,2,604,197,39,2006,241500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1806,577,533254050,15417,4,7,5,1981,1981,5,4,3,121,1740,1740,0,0,1740,0,0,1,1,2,1,4,7,0,2,540,228,20,2009,241600,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1807,2886,913350030,23580,3,6,6,1979,1979,5,4,5,776,1625,1625,0,0,1625,0,1,2,0,3,1,2,6,1,2,576,136,28,2006,242500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1808,2079,905426010,12615,4,6,7,1950,2001,4,5,4,477,1202,2158,0,0,2158,1,0,2,0,4,1,4,7,1,2,576,0,29,2007,243000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1809,112,534151175,10791,4,6,5,1993,1993,5,4,3,1137,1280,1280,1215,0,2495,1,0,2,1,4,1,4,9,1,2,660,224,32,2010,243500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1810,4,526353030,11160,4,7,5,1968,1968,4,4,2,1065,2110,2110,0,0,2110,1,0,2,1,3,1,5,8,2,2,522,0,0,2010,244000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1811,486,528280230,12224,3,6,5,2000,2000,5,4,2,695,992,1022,1032,0,2054,1,0,2,1,3,1,4,7,1,2,390,24,48,2009,244000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1812,1614,526355170,13651,3,7,6,1973,1973,5,4,5,1880,2223,2223,0,0,2223,1,0,2,0,3,1,3,8,2,2,516,300,0,2007,244000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1813,2256,916226090,4054,3,7,6,1987,1987,5,4,4,949,1501,1501,0,0,1501,1,0,2,0,2,1,4,5,2,2,512,240,0,2007,244000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1814,512,528439060,9139,3,8,5,2006,2006,6,4,4,379,1422,1432,0,0,1432,0,0,2,0,3,1,4,7,1,2,492,297,50,2009,245000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1815,1116,528431060,10206,4,8,5,2007,2007,5,4,2,33,1563,1563,0,0,1563,0,0,2,0,3,1,4,6,1,3,758,144,99,2008,245000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1816,1401,905352070,20270,3,7,6,1979,1979,5,4,5,599,1524,1524,0,0,1524,1,0,2,0,3,1,3,7,2,2,478,140,0,2008,245000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1817,2252,914460110,12864,3,7,5,2002,2002,5,4,2,1392,1409,1409,0,0,1409,1,0,1,1,1,1,4,4,1,2,576,0,144,2007,245000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1818,250,906378100,10475,3,8,5,2008,2008,5,4,4,0,1694,1694,0,0,1694,0,0,2,0,3,1,4,7,0,3,776,160,33,2010,245350,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1819,1179,533250050,14963,2,8,5,1996,1996,5,4,2,786,1260,1288,0,0,1288,1,0,1,1,1,1,5,4,2,2,500,120,30,2008,245500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1820,1713,528172050,9926,3,7,5,2005,2006,5,4,3,1178,1614,1614,0,0,1614,1,0,2,0,3,1,4,7,0,3,878,100,38,2007,245700,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1821,2158,907295040,17227,2,8,5,1999,2000,5,4,5,915,1341,1341,0,0,1341,1,0,1,1,1,1,4,5,1,2,482,240,84,2007,246900,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1822,2423,528228360,2938,4,7,5,2002,2002,5,4,4,1038,1368,1511,0,0,1511,1,0,2,0,2,1,4,5,1,2,398,130,30,2006,246990,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1823,1001,527131110,6264,3,8,5,1997,1997,6,4,3,656,1664,1682,0,0,1682,1,0,1,1,1,1,4,6,1,2,528,0,0,2008,247900,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1824,506,528390210,29959,2,7,6,1994,1994,5,4,2,595,973,979,871,0,1850,0,0,2,1,3,1,4,7,1,2,467,168,98,2009,248000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1825,1763,528326060,11000,4,8,5,2000,2000,5,4,2,0,969,997,1288,0,2285,0,0,2,1,4,1,4,8,1,3,648,0,56,2007,248000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1826,460,528180130,6472,4,9,5,2008,2008,6,4,2,0,1451,1456,0,0,1456,0,0,2,0,2,1,5,6,1,2,539,192,42,2009,248500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1827,1425,906380030,9345,3,8,5,2007,2007,5,4,4,0,1615,1615,0,0,1615,0,0,2,0,3,1,4,7,1,3,864,168,30,2008,248500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1828,377,527353060,12388,3,7,7,1980,1991,5,4,2,602,1043,1539,1134,0,2673,0,0,2,1,4,1,4,9,1,2,441,178,84,2009,249000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1829,1790,528439080,8251,4,7,5,2005,2006,5,5,4,778,1494,1506,0,0,1506,1,0,2,0,3,1,4,7,1,2,672,192,35,2007,249000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1830,1801,528477020,11096,4,8,5,2006,2006,5,4,4,24,1656,1656,0,0,1656,0,0,2,0,3,1,4,7,0,3,826,0,146,2007,249700,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1831,521,528458140,12606,3,9,5,2007,2008,5,4,4,0,1530,1530,0,0,1530,0,0,2,0,3,1,4,7,1,3,984,212,136,2009,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1832,863,907250070,11664,4,7,5,2002,2002,5,4,4,1234,1569,1611,0,0,1611,1,0,2,0,3,1,4,6,0,3,1231,262,93,2009,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1833,1062,528142020,8899,4,8,5,2007,2007,5,4,4,40,948,948,1140,0,2088,0,0,2,1,4,1,4,10,1,3,656,100,24,2008,250000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1834,1101,528326030,14260,3,8,5,2000,2000,5,4,4,655,1145,1145,1053,0,2198,1,0,2,1,4,1,4,9,1,3,836,192,84,2008,250000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1835,1125,528478030,9375,4,8,5,2003,2004,6,4,2,0,1053,1053,939,0,1992,0,0,2,1,3,1,4,9,1,2,648,140,45,2008,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1836,1126,528478040,10625,4,7,5,2005,2005,5,4,2,0,1026,1026,932,0,1958,0,0,2,1,3,1,4,9,1,3,936,154,210,2008,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1837,1562,911370520,3811,3,7,5,2004,2005,6,4,5,1474,1594,1646,0,0,1646,1,1,2,0,2,1,5,5,1,2,482,128,53,2008,250000,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1838,1699,528112150,11428,3,8,5,2006,2006,5,4,2,0,1626,1634,0,0,1634,0,0,2,0,3,1,4,7,1,3,866,0,44,2007,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1839,2319,527108030,13128,3,8,5,2005,2005,5,4,2,0,1074,1074,990,0,2064,0,0,2,1,4,1,4,7,1,2,527,0,119,2006,250000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1840,2863,909280030,11500,3,7,7,1936,1987,5,4,2,223,1017,1020,1037,0,2057,0,0,1,1,3,1,4,6,1,1,180,0,0,2006,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1841,2898,916403130,11170,2,7,5,1990,1991,5,4,2,1216,1216,1298,1216,0,2514,0,0,2,1,4,1,3,8,0,2,693,0,0,2006,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1842,947,914465020,10125,4,8,5,2000,2001,5,4,2,445,1107,1040,1012,0,2052,0,0,2,1,3,1,4,7,1,3,642,210,91,2009,251000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1843,1621,527126030,5330,4,8,5,2000,2000,5,4,4,1196,1494,1652,0,0,1652,1,0,2,0,2,1,5,6,0,2,499,96,48,2007,251000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1844,526,528480040,10574,4,8,5,2005,2006,5,4,3,0,1082,1082,871,0,1953,0,0,2,1,3,1,4,9,1,3,1043,160,50,2009,252000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1845,1767,528348030,10790,4,7,5,1998,1998,5,4,2,0,1066,1108,1277,0,2385,0,0,2,1,4,1,4,8,1,3,600,120,38,2007,252000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1846,2382,528106120,16163,4,8,5,2004,2004,5,4,4,0,1618,1618,0,0,1618,0,0,2,0,2,1,4,6,1,3,880,0,0,2006,252000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1847,513,528441020,9675,4,7,5,2005,2005,5,4,3,341,1113,1113,858,0,1971,0,0,2,1,3,1,4,8,1,2,689,0,48,2009,253000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
