Order,PID,LotArea,Street,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExteriorFirst,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,Heating,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice
2272,916475020,14536,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2002,2003,Hip,CompShg,VinylSd,PConc,Gd,TA,Av,1300,1616,GasA,Y,1629,0,0,1629,1,0,2,0,3,1,Gd,9,1,Attchd,3,808,0,252,2007,270000
2323,527146135,13108,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,1994,1994,Gable,CompShg,CemntBd,PConc,Gd,TA,No,0,2062,GasA,Y,2079,608,0,2687,0,0,2,1,4,1,Gd,9,0,Attchd,2,618,168,12,2006,270000
2517,533250130,9549,Pave,IR1,Lvl,CulDSa,TwnhsE,OneStory,8,5,1995,1996,Hip,CompShg,BrkFace,PConc,Gd,Gd,Av,437,1494,GasA,Y,1494,0,0,1494,1,0,1,1,2,1,Ex,6,1,Attchd,2,481,0,30,2006,270000
1109,528387050,10944,Pave,IR1,Lvl,Inside,OneFam,TwoStory,7,5,1994,1994,Gable,CompShg,VinylSd,PConc,Gd,TA,No,1000,1223,GasA,Y,1223,904,0,2127,1,0,2,1,3,1,Gd,5,2,Attchd,2,525,171,132,2008,271000
1565,914465060,13265,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,8,5,2002,2002,Hip,CompShg,CemntBd,PConc,Gd,TA,No,1218,1568,GasA,Y,1689,0,0,1689,1,0,2,0,3,1,Gd,7,2,Attchd,3,857,150,59,2008,271000
72,528480090,10440,Pave,Reg,Lvl,Corner,OneFam,OneStory,6,5,2005,2005,Gable,CompShg,VinylSd,PConc,Ex,TA,No,1414,1468,GasA,Y,1468,0,0,1468,1,0,2,0,2,1,Gd,6,1,Attchd,2,528,0,102,2010,271500
803,906203120,14684,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,7,7,1990,1991,Hip,CompShg,HdBoard,CBlock,Gd,TA,Mn,485,2158,GasA,Y,2196,0,0,2196,0,0,2,0,3,1,Gd,7,1,Attchd,3,701,84,70,2009,271900
825,906380060,11422,Pave,IR1,Lvl,Inside,OneFam,OneStory,8,5,2007,2008,Hip,CompShg,VinylSd,PConc,Ex,TA,Av,1359,1838,GasA,Y,1838,0,0,1838,1,0,2,0,3,1,Gd,7,2,Attchd,2,524,154,222,2009,272500
1073,528186030,12677,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,8,5,2003,2004,Hip,CompShg,MetalSd,PConc,Ex,TA,Gd,1218,1518,GasA,Y,1518,0,0,1518,0,0,1,1,1,1,Ex,6,1,Attchd,2,588,185,140,2008,274000
1461,907255030,9720,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,9,5,2001,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,1194,1357,GasA,Y,1366,581,0,1947,1,0,2,1,3,1,Gd,7,1,BuiltIn,3,725,168,116,2008,274000
2801,907290020,9750,Pave,Reg,Lvl,Corner,OneFam,TwoStory,7,6,1998,1998,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,975,1108,GasA,Y,1108,989,0,2097,1,0,2,1,3,1,Gd,8,1,Detchd,2,583,253,170,2006,274300
440,528120160,9591,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2004,2005,Hip,CompShg,VinylSd,PConc,Ex,TA,Av,1088,1713,GasA,Y,1713,0,0,1713,1,0,2,0,3,1,Ex,7,1,Attchd,3,856,0,26,2009,274900
564,532478020,15676,Pave,IR1,Low,Inside,OneFam,OneStory,8,8,1980,1980,Gable,CompShg,VinylSd,CBlock,Gd,Gd,Gd,1733,2014,GasA,Y,2014,0,0,2014,1,0,2,0,2,1,Gd,6,2,Attchd,3,864,462,0,2009,275000
833,906402060,12800,Pave,Reg,Low,Inside,OneFam,SLvl,7,5,1989,1989,Gable,CompShg,WdSdng,PConc,Gd,TA,Gd,1518,1518,GasA,Y,1644,0,0,1644,1,1,2,0,2,1,Gd,5,1,Attchd,2,569,80,0,2009,275000
1563,911370540,3842,Pave,IR1,HLS,Inside,TwnhsE,OneStory,8,5,2004,2005,Hip,CompShg,CemntBd,PConc,Ex,TA,Gd,1373,1594,GasA,Y,1646,0,0,1646,1,1,2,0,2,1,Gd,5,1,Attchd,2,482,128,53,2008,275000
2153,907275150,12728,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2001,2001,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,1198,1531,GasA,Y,1531,908,0,2439,1,0,2,1,4,1,Gd,7,1,Attchd,2,560,184,121,2007,275000
2329,527190220,6563,Pave,IR1,Low,CulDSa,OneFam,OneStory,8,5,1985,1985,Gable,CompShg,HdBoard,PConc,Gd,TA,Gd,1148,1742,GasA,Y,1742,0,0,1742,1,0,2,0,2,1,Gd,5,1,Attchd,2,564,114,28,2006,275000
2402,528172020,10927,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2005,2005,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,546,1058,GasA,Y,1058,846,0,1904,1,0,2,1,3,1,Ex,8,1,BuiltIn,2,736,179,60,2006,275000
2794,907255050,14781,Pave,IR2,Lvl,CulDSa,OneFam,OneStory,8,5,2001,2002,Hip,CompShg,VinylSd,PConc,Gd,TA,Gd,0,1753,GasA,Y,1787,0,0,1787,0,0,2,0,3,1,Gd,7,1,Attchd,3,748,198,150,2006,275000
511,528435050,10130,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2007,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,1294,1702,GasA,Y,1702,0,0,1702,1,0,2,0,3,1,Gd,7,1,Attchd,3,844,0,69,2009,275500
2390,528120110,10240,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2005,2005,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,0,1030,GasA,Y,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,1,Attchd,3,878,192,52,2006,275500
2114,906402070,14364,Pave,IR1,Low,Inside,OneFam,TwoStory,7,5,1988,1989,Gable,CompShg,Plywood,CBlock,Gd,TA,Gd,1065,1157,GasA,Y,1180,882,0,2062,1,0,2,1,3,1,TA,7,1,Attchd,2,454,60,55,2007,277000
1724,528186090,7313,Pave,Reg,Lvl,Inside,TwnhsE,OneStory,9,5,2005,2005,Hip,CompShg,MetalSd,PConc,Ex,TA,No,1153,1561,GasA,Y,1561,0,0,1561,1,0,2,0,2,1,Ex,6,1,Attchd,2,556,203,47,2007,277500
2618,535425080,18275,Pave,IR1,HLS,Inside,OneFam,TwoStory,7,8,1962,1998,Gable,CompShg,Plywood,CBlock,TA,TA,Gd,636,1438,GasA,Y,1900,548,0,2448,1,0,3,0,3,1,TA,9,2,Attchd,2,441,520,102,2006,277500
351,527131030,5664,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,8,5,2000,2000,Gable,CompShg,CemntBd,PConc,Gd,TA,No,1158,1501,GasA,Y,1659,0,0,1659,1,0,2,0,2,1,Ex,5,1,Attchd,2,499,212,59,2009,278000
2726,905202190,20355,Pave,Reg,Low,Inside,OneFam,OneStory,7,6,1967,1967,Gable,TarGrv,Plywood,CBlock,Gd,TA,Av,810,1865,GasA,Y,1830,0,0,1830,1,0,1,0,2,1,TA,6,2,Attchd,2,521,0,115,2006,278000
2119,906475170,20064,Pave,IR1,Low,Inside,OneFam,OneStory,8,6,1976,1976,Shed,WdShngl,WdSdng,CBlock,Gd,Gd,Gd,51,966,GasA,Y,1743,0,0,1743,2,0,0,1,0,1,Gd,5,2,Attchd,2,529,646,0,2007,279000
2403,528172150,13215,Pave,IR1,Lvl,Corner,OneFam,TwoStory,8,5,2004,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,994,1420,GasA,Y,1426,488,0,1914,1,0,2,1,3,1,Gd,9,1,BuiltIn,3,746,168,127,2006,279000
872,907275140,12782,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2002,2003,Hip,CompShg,HdBoard,PConc,Ex,TA,Gd,1360,1822,GasA,Y,1828,0,0,1828,1,0,2,0,3,1,Gd,7,1,Attchd,2,523,194,144,2009,279500
1104,528354100,10990,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,7,5,1996,1997,Gable,CompShg,VinylSd,PConc,Ex,TA,No,851,1064,GasA,Y,1064,1061,0,2125,1,0,2,1,4,1,Gd,12,2,Attchd,2,576,168,0,2008,279500
1854,533250190,9466,Pave,IR2,Lvl,FRTwo,TwnhsE,OneStory,8,5,1994,1995,Gable,CompShg,BrkFace,PConc,Gd,TA,Gd,457,1494,GasA,Y,1494,0,0,1494,1,0,1,1,1,1,Gd,5,1,Attchd,2,478,0,30,2007,279700
2273,916477060,11800,Pave,IR1,Lvl,Inside,OneFam,TwoStory,7,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,766,1122,GasA,Y,1146,1340,0,2486,1,0,3,1,5,1,Gd,10,1,BuiltIn,2,452,143,32,2007,279900
444,528142090,11362,Pave,IR1,Lvl,Inside,OneFam,OneStory,8,5,2004,2005,Gable,CompShg,MetalSd,PConc,Ex,TA,Mn,1039,1836,GasA,Y,1836,0,0,1836,1,0,2,0,3,1,Gd,7,1,Attchd,3,862,125,185,2009,280000
1723,528186050,7841,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,9,5,2005,2005,Hip,CompShg,MetalSd,PConc,Ex,TA,No,848,1577,GasA,Y,1577,0,0,1577,1,0,2,0,2,1,Ex,6,1,Attchd,2,564,203,39,2007,280000
2448,528344060,12011,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,8,5,1998,1998,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,956,1086,GasA,Y,1086,838,0,1924,1,0,2,1,3,1,Gd,7,1,Attchd,2,592,208,75,2006,280000
566,533206020,2880,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,7,5,2004,2005,Gable,CompShg,MetalSd,PConc,Gd,TA,No,0,1376,GasA,Y,1376,1629,0,3005,0,0,2,1,3,1,Gd,9,1,BuiltIn,3,704,0,177,2009,280750
2277,921205070,12665,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,2005,2006,Hip,CompShg,VinylSd,PConc,Gd,Gd,Gd,0,1094,GasA,Y,1133,1349,0,2482,0,0,2,1,4,1,Gd,9,1,BuiltIn,3,642,144,39,2007,281213
2270,916455150,11305,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2002,2002,Hip,CompShg,VinylSd,PConc,Gd,TA,Av,1329,1922,GasA,Y,1922,0,0,1922,1,0,2,0,2,1,Gd,6,1,Attchd,3,692,201,64,2007,282000
2405,528180080,5911,Pave,Reg,Lvl,Inside,TwnhsE,OneStory,9,5,2005,2005,Hip,CompShg,MetalSd,PConc,Ex,TA,No,472,1560,GasA,Y,1565,0,0,1565,1,0,2,0,2,1,Ex,6,1,Attchd,2,556,196,56,2006,282500
445,528142130,10655,Pave,IR1,Lvl,Inside,OneFam,OneStory,8,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,1124,3206,GasA,Y,1629,0,0,1629,1,0,2,0,3,1,Gd,7,1,Attchd,3,880,0,0,2009,284000
1066,528170070,10625,Pave,Reg,Lvl,Inside,OneFam,TwoStory,7,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,866,998,GasA,Y,1006,1040,0,2046,1,0,2,1,3,1,Gd,8,1,BuiltIn,3,871,320,62,2008,284000
1067,528172080,10845,Pave,IR1,Lvl,Corner,OneFam,OneStory,8,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,1149,1603,GasA,Y,1575,0,0,1575,1,0,2,0,2,1,Gd,7,1,Attchd,3,732,216,28,2008,284000
1099,528315060,9660,Pave,Reg,Lvl,Inside,OneFam,TwoPointFiveUnf,8,5,1997,1997,Hip,CompShg,HdBoard,PConc,Gd,TA,No,0,1173,GasA,Y,1182,1017,0,2199,0,0,2,1,3,1,Gd,9,1,Attchd,2,516,0,131,2008,284500
93,533130160,11134,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,1992,1993,Gable,CompShg,HdBoard,PConc,Gd,TA,No,1129,1390,GasA,Y,1402,823,0,2225,1,0,2,1,4,1,Gd,7,1,Attchd,3,713,198,30,2010,285000
340,924151040,9892,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,1994,1995,Hip,CompShg,VinylSd,PConc,Gd,Gd,Gd,1341,1679,GasA,Y,1803,0,0,1803,1,1,2,1,3,1,Gd,6,2,Attchd,2,482,129,64,2010,285000
1169,533215030,4538,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,9,5,2001,2001,Gable,CompShg,VinylSd,PConc,Ex,TA,Av,1004,1310,GasA,Y,1310,0,0,1310,1,0,1,1,1,1,Gd,5,1,Attchd,2,545,277,45,2008,285000
1711,528168040,11999,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2003,2004,Hip,CompShg,VinylSd,PConc,Gd,TA,No,0,1181,GasA,Y,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,1,BuiltIn,3,656,104,100,2007,285000
1834,533130170,10678,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,8,5,1992,2000,Hip,CompShg,HdBoard,PConc,Gd,TA,No,700,1683,GasA,Y,2129,743,0,2872,0,0,2,1,4,1,Gd,9,1,Attchd,2,541,0,33,2007,285000
2155,907280100,11248,Pave,IR1,Lvl,Corner,OneFam,OneStory,9,5,2002,2002,Hip,CompShg,VinylSd,PConc,Gd,TA,Av,1059,1626,GasA,Y,1668,0,0,1668,1,0,2,0,3,1,Gd,7,1,Attchd,3,702,257,45,2007,285000
1000,527127140,4923,Pave,Reg,Lvl,Inside,TwnhsE,OneStory,8,5,2001,2002,Gable,CompShg,CemntBd,PConc,Ex,TA,Av,1153,1593,GasA,Y,1593,0,0,1593,1,0,1,1,0,1,Ex,5,1,Attchd,2,682,0,120,2008,286000
2444,528315070,9660,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,1998,1998,Gable,CompShg,VinylSd,PConc,Gd,TA,No,791,1044,GasA,Y,1079,897,0,1976,1,0,2,1,3,1,Gd,7,1,Attchd,3,885,210,31,2006,286000
461,528186010,16770,Pave,Reg,Lvl,Corner,OneFam,OneStory,8,5,2002,2003,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1196,1712,GasA,Y,1712,0,0,1712,1,0,2,0,3,1,Gd,8,1,Attchd,3,701,218,183,2009,286500
1460,907255020,9240,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2001,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,No,0,1055,GasA,Y,1055,1208,0,2263,0,0,2,1,3,1,Gd,7,1,BuiltIn,2,905,0,45,2008,287000
1108,528365080,10010,Pave,Reg,Lvl,Inside,OneFam,TwoStory,7,5,1993,1994,Hip,WdShake,VinylSd,PConc,Gd,TA,Av,228,1080,GasA,Y,1108,1089,0,2197,1,0,2,1,4,1,Gd,9,1,Attchd,3,783,385,99,2008,287500
301,909475140,15602,Pave,IR1,Lvl,Inside,OneFam,OneStory,7,8,1959,1997,Gable,CompShg,BrkFace,CBlock,TA,TA,No,1247,1501,GasA,Y,1801,0,0,1801,1,0,2,0,1,1,TA,6,2,Attchd,2,484,0,54,2010,289000
64,528382020,11764,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,8,7,1999,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,No,524,1152,GasA,Y,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,1,Attchd,3,671,132,57,2010,290000
450,528168030,13262,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,0,1082,GasA,Y,1105,1295,0,2400,0,0,3,1,4,1,Gd,10,1,BuiltIn,3,730,114,40,2009,290000
1105,528363020,11929,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,8,7,1995,1995,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,0,1242,GasA,Y,1251,1250,0,2501,0,0,2,1,4,1,Gd,9,1,Attchd,3,751,192,87,2008,290000
1158,533125080,9205,Pave,IR1,Lvl,Inside,OneFam,TwoStory,6,5,1990,1991,Hip,CompShg,HdBoard,PConc,Gd,TA,No,704,930,GasA,Y,1364,1319,0,2683,1,0,2,1,4,1,Gd,9,2,Attchd,2,473,237,251,2008,290000
1170,533215040,4385,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,9,5,2001,2001,Gable,CompShg,VinylSd,PConc,Ex,TA,Av,964,1419,GasA,Y,1419,0,0,1419,1,0,1,1,2,1,Ex,5,1,Attchd,2,588,155,58,2008,290000
1184,533350120,16280,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,9,1976,2007,Gable,CompShg,VinylSd,CBlock,Gd,Ex,Mn,1044,1426,GasA,Y,1671,0,0,1671,1,0,3,0,3,1,Ex,6,1,Attchd,2,550,280,90,2008,290000
1772,528364110,12257,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,1995,1995,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,56,1318,GasA,Y,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,1,Attchd,3,752,222,98,2007,290000
2453,528365090,10120,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,1994,1994,Hip,CompShg,VinylSd,PConc,Gd,TA,No,740,1165,GasA,Y,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,1,Attchd,3,844,309,78,2006,290000
529,528482040,10625,Pave,Reg,Lvl,Inside,OneFam,OneStory,7,5,2006,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,No,1430,1652,GasA,Y,1662,0,0,1662,1,0,2,0,3,1,Ex,8,1,Attchd,3,711,168,120,2009,291000
1102,528326110,11000,Pave,Reg,Lvl,FRTwo,OneFam,TwoStory,9,5,2000,2000,Hip,CompShg,VinylSd,PConc,Ex,TA,Mn,0,1519,GasA,Y,1533,639,0,2172,0,0,2,1,4,1,Ex,8,1,BuiltIn,3,687,162,153,2008,291000
1028,527357180,12511,Pave,IR1,Lvl,Corner,OneFam,TwoStory,7,7,1978,1978,Mansa,WdShake,Plywood,PConc,Gd,TA,No,988,1420,GasA,Y,1420,1420,0,2840,0,1,2,1,4,1,Gd,8,2,Attchd,4,1314,0,16,2008,292500
880,907410130,10200,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2007,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,1478,1578,GasA,Y,1602,0,0,1602,1,0,2,0,3,1,Gd,7,1,Attchd,3,810,0,48,2009,293200
1574,916380060,11563,Pave,IR1,HLS,Inside,OneFam,OneStory,8,5,2006,2007,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1036,1518,GasA,Y,1537,0,0,1537,1,0,2,0,3,1,Gd,8,0,Attchd,3,788,0,26,2008,294000
1829,532477040,17542,Pave,IR1,Lvl,Inside,OneFam,TwoStory,7,7,1974,2003,Gable,CompShg,WdSdng,CBlock,TA,TA,Gd,125,1192,GasA,Y,1516,651,0,2167,1,0,2,1,3,1,Gd,9,2,Attchd,2,518,220,47,2007,294000
1307,902207220,18386,Pave,Reg,Lvl,Inside,OneFam,TwoPointFiveFin,7,9,1880,2002,Gable,CompShg,CemntBd,BrkTil,TA,TA,No,0,1470,GasA,Y,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,1,Attchd,3,870,302,0,2008,295000
821,906340120,10226,Pave,IR1,Lvl,Inside,OneFam,OneStory,8,5,2008,2008,Gable,CompShg,VinylSd,PConc,Ex,TA,Gd,0,1622,GasA,Y,1630,0,0,1630,1,0,2,0,3,1,Ex,8,1,Attchd,3,860,172,42,2009,295493
436,528116010,16870,Pave,IR1,Lvl,FRThree,OneFam,OneStory,8,5,2004,2005,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1531,1782,GasA,Y,1782,0,0,1782,1,0,2,0,3,1,Gd,7,2,Attchd,3,932,99,82,2009,296000
820,906340110,10637,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2007,2008,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1288,1705,GasA,Y,1718,0,0,1718,1,0,2,0,3,1,Gd,7,1,Attchd,3,826,208,44,2009,297000
1587,921126030,11449,Pave,IR1,HLS,Inside,OneFam,OneStory,8,5,2007,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,1011,1884,GasA,Y,1728,0,0,1728,1,0,2,0,3,1,Gd,7,1,Attchd,2,520,0,276,2008,298751
1200,534250370,8963,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,9,1976,1996,Hip,CompShg,VinylSd,CBlock,TA,Gd,No,575,1142,GasA,Y,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,2,BuiltIn,2,831,0,204,2008,299800
441,528120170,10872,Pave,IR1,Lvl,Inside,OneFam,OneStory,9,5,2006,2006,Gable,CompShg,VinylSd,PConc,Ex,Gd,Av,1037,1504,GasA,Y,1531,0,0,1531,1,0,2,0,2,1,Ex,6,1,Attchd,3,700,184,52,2009,300000
1168,533215020,4765,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,9,5,2000,2000,Hip,CompShg,MetalSd,PConc,Gd,TA,Av,1027,1614,GasA,Y,1638,0,0,1638,1,0,2,0,2,1,Ex,5,1,Attchd,2,495,230,68,2008,300000
1462,907255060,14860,Pave,IR2,Lvl,CulDSa,OneFam,OneStory,8,5,2002,2003,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1538,1778,GasA,Y,1786,0,0,1786,1,0,2,0,3,1,Gd,6,1,Attchd,3,715,182,35,2008,300000
1564,914453045,23730,Pave,IR2,Lvl,Inside,OneFam,OneStory,7,5,1996,1997,Gable,CompShg,MetalSd,PConc,Ex,TA,Mn,700,1840,GasA,Y,2032,0,0,2032,1,0,3,0,3,1,Gd,7,0,Attchd,3,786,0,46,2008,300000
1828,532476080,19522,Pave,IR1,Bnk,Inside,OneFam,TwoStory,7,5,1990,1990,Gable,CompShg,HdBoard,PConc,Gd,TA,No,727,1223,GasA,Y,1271,1232,0,2503,1,0,2,1,3,1,Gd,7,1,Attchd,2,564,0,99,2007,300000
2445,528315080,9545,Pave,Reg,Lvl,Corner,OneFam,TwoStory,8,5,2000,2000,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,505,1160,GasA,Y,1205,1029,0,2234,1,0,2,1,3,1,Gd,7,1,BuiltIn,3,768,0,50,2006,300000
2885,911370530,3842,Pave,IR1,HLS,Inside,TwnhsE,OneStory,8,5,2004,2005,Hip,CompShg,CemntBd,PConc,Ex,TA,Gd,1564,1594,GasA,Y,1646,0,0,1646,1,1,2,0,2,1,Gd,5,1,Attchd,2,525,128,53,2006,300000
1852,533242090,8010,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,2003,2004,Hip,CompShg,CemntBd,PConc,Ex,TA,No,964,1054,GasA,Y,1072,976,0,2048,1,0,2,1,3,1,Gd,8,2,Detchd,2,552,0,48,2007,301000
2093,906201200,10380,Pave,IR1,Lvl,Inside,OneFam,TwoStory,7,5,1986,1987,Gable,CompShg,Plywood,CBlock,TA,TA,Gd,28,1502,GasA,Y,1553,1177,0,2730,1,0,2,1,4,1,Gd,8,1,Attchd,2,576,201,96,2007,301000
1110,528390020,14303,Pave,IR1,Lvl,Corner,OneFam,OneStory,8,5,1994,1994,Hip,CompShg,HdBoard,PConc,Gd,TA,Gd,1314,1986,GasA,Y,1987,0,0,1987,1,0,2,0,2,1,Gd,7,1,Attchd,2,691,262,36,2008,301500
1833,533120030,9572,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,1990,1990,Gable,CompShg,WdSdng,PConc,Ex,TA,No,482,1453,GasA,Y,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,1,Attchd,2,750,500,0,2007,302000
1171,533215070,4109,Pave,IR1,Lvl,Inside,TwnhsE,OneStory,9,5,1999,2000,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,1141,1557,GasA,Y,1557,0,0,1557,1,0,2,0,2,1,Ex,5,1,Attchd,2,484,124,113,2008,305000
1586,916477020,12244,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2003,2003,Hip,CompShg,VinylSd,PConc,Gd,TA,Gd,871,1482,GasA,Y,1482,780,0,2262,1,0,2,1,4,1,Gd,10,2,Attchd,3,749,168,0,2008,305000
2145,907250050,10386,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2004,2005,Gable,CompShg,CemntBd,PConc,Gd,TA,No,1464,2000,GasA,Y,2000,0,0,2000,1,0,2,0,3,1,Gd,8,0,Attchd,3,888,168,0,2007,305900
38,528112020,11478,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2007,2008,Gable,CompShg,VinylSd,PConc,Ex,TA,No,1218,1704,GasA,Y,1704,0,0,1704,1,0,2,0,3,1,Gd,7,1,Attchd,3,772,0,50,2010,306000
1033,527380240,14311,Pave,IR1,Lvl,FRThree,OneFam,TwoStory,8,5,1996,1996,Gable,CompShg,VinylSd,PConc,Gd,TA,No,1023,1236,GasA,Y,1236,1104,0,2340,1,0,2,1,4,1,Gd,9,1,Attchd,3,787,192,180,2008,306000
1791,528441080,10084,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2004,2005,Gable,CompShg,VinylSd,PConc,Ex,TA,Av,1369,1686,GasA,Y,1694,0,0,1694,1,0,2,0,3,1,Gd,7,1,Attchd,2,636,255,57,2007,307000
2388,528118020,13418,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,5,2004,2005,Gable,CompShg,VinylSd,PConc,Ex,TA,Av,0,1117,GasA,Y,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,1,BuiltIn,3,691,113,32,2006,309000
524,528477050,11003,Pave,Reg,Lvl,Inside,OneFam,TwoStory,10,5,2008,2008,Gable,CompShg,VinylSd,PConc,Ex,TA,Av,765,1017,GasA,Y,1026,981,0,2007,1,0,2,1,3,1,Ex,10,1,Attchd,3,812,168,52,2009,310000
1539,909425010,15660,Pave,IR1,Lvl,Corner,OneFam,OnePointFiveFin,7,9,1939,2006,Gable,CompShg,VinylSd,CBlock,TA,TA,No,341,798,GasA,Y,1137,817,0,1954,0,1,1,1,3,1,Gd,8,2,Attchd,2,431,0,119,2008,311500
1853,533244040,8413,Pave,IR1,Lvl,Inside,OneFam,TwoStory,8,5,1998,1998,Gable,CompShg,VinylSd,PConc,Ex,TA,Mn,901,1220,GasA,Y,1220,1142,0,2362,1,0,2,1,3,1,Gd,8,2,Attchd,2,1105,147,0,2007,312500
2900,916475100,14331,Pave,Reg,Lvl,Inside,OneFam,OneStory,8,5,2002,2002,Hip,CompShg,VinylSd,PConc,Ex,TA,Gd,1274,1800,GasA,Y,1800,0,0,1800,1,0,2,0,3,1,Gd,7,1,Attchd,3,765,270,78,2006,312500
501,528363050,10750,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,8,5,1994,1995,Hip,CompShg,WdSdng,PConc,Gd,TA,Av,236,2024,GasA,Y,2063,0,0,2063,1,0,2,0,3,1,Gd,7,2,Attchd,3,815,182,56,2009,315000
